dayOfSimulation,avgNumOfChildrenForAliveAnimals,numOfPlants,avgLifespanForDeadAnimals,freePositionsCount,mostPopularGenotype,avgEnergyLevel,numOfAnimals
63,2.2091836734693877,84,5.707547,229,[6, 5, 5, 1, 0],134.3877551020408,196
64,2.2535211267605635,82,5.775862,225,[6, 5, 5, 1, 0],125.32394366197182,213
65,2.294642857142857,75,5.7480316,220,[6, 5, 5, 1, 0],121.23214285714286,224
66,2.293388429752066,71,5.971223,222,[6, 5, 5, 1, 0],113.76859504132231,242
67,2.3115384615384613,67,6.118421,213,[6, 5, 5, 1, 0],107.26923076923077,260
68,2.342857142857143,58,6.090909,209,[6, 5, 5, 1, 0],101.26785714285714,280
69,2.367003367003367,56,6.1202188,203,[6, 5, 5, 1, 0],96.38047138047138,297
70,2.361111111111111,47,6.142132,201,[6, 5, 5, 1, 0],89.66975308641975,324
71,2.4047619047619047,45,6.216814,198,[6, 5, 5, 1, 0],87.13988095238095,336
72,2.46242774566474,40,6.2007875,198,[6, 5, 5, 1, 0],85.45664739884393,346
73,2.490358126721763,40,6.1929827,191,[6, 5, 5, 1, 0],81.87878787878788,363
74,2.5175879396984926,37,6.2057877,199,[6, 5, 5, 1, 0],75.21105527638191,398
75,2.5271867612293146,33,6.238938,186,[6, 5, 5, 1, 0],71.24349881796691,423
76,2.537796976241901,36,6.185286,183,[6, 5, 5, 1, 0],65.03887688984881,463
77,2.538160469667319,33,6.2625,165,[6, 5, 5, 1, 0],59.15851272015656,511
78,2.561694290976059,32,6.2613635,156,[6, 5, 3, 0, 4],55.697974217311234,543
79,2.612565445026178,26,6.2677484,148,[2, 6, 5, 6, 4],52.97731239092496,573
80,2.635,26,6.3003664,139,[2, 6, 5, 6, 4],50.471666666666664,600
81,2.6704361873990305,25,6.3762217,134,[0, 4, 6, 3, 6],48.809369951534734,619
82,2.7386541471048513,27,6.2848754,130,[7, 7, 7, 1, 0],47.02503912363067,639
83,2.792944785276074,27,6.3227515,131,[7, 7, 7, 1, 0],45.83588957055215,652
84,2.8350983358547657,25,6.3537908,122,[7, 7, 7, 1, 0],45.0196671709531,661
85,2.8733233979135617,26,6.377049,113,[7, 7, 7, 1, 0],44.08643815201192,671
86,2.960118168389956,23,6.329626,107,[7, 7, 7, 1, 0],43.561299852289515,677
87,3.0101302460202604,23,6.375,117,[3, 7, 3, 2, 0],42.437047756874094,691
88,3.0375521557719054,23,6.3785653,106,[4, 2, 6, 0, 4],40.49095966620306,719
89,3.107541899441341,23,6.4354067,99,[4, 2, 6, 0, 4],40.3268156424581,716
90,3.1768802228412256,21,6.4248514,104,[2, 3, 2, 0, 2],39.99025069637883,718
91,3.231607629427793,23,6.4446,97,[2, 3, 2, 0, 2],38.73297002724796,734
92,3.325,25,6.4784594,87,[7, 6, 7, 3, 0],39.105555555555554,720
93,3.4166666666666665,23,6.481595,96,[7, 6, 7, 3, 0],38.81388888888889,720
94,3.4617524339360224,22,6.522371,85,[7, 6, 7, 3, 0],38.499304589707926,719
95,3.5126760563380284,23,6.5575123,85,[7, 6, 7, 3, 0],38.573239436619716,710
96,3.5549215406562054,21,6.566736,87,[7, 6, 7, 3, 0],38.84022824536377,701
97,3.579022988505747,21,6.6220236,99,[5, 3, 6, 0, 6],38.73706896551724,696
98,3.6555232558139537,21,6.6666665,81,[7, 7, 7, 1, 0],38.93168604651163,688
99,3.698986975397974,20,6.697517,93,[7, 7, 7, 1, 0],38.43994211287988,691
100,3.6910919540229883,21,6.7245874,93,[7, 7, 7, 1, 0],37.860632183908045,696
